Report_ID,Report_Name,Department,Client_Region,Created_Date,Last_Refreshed_Date,Refresh_Frequency,Report_Status,Issues_Raised,Issues_Resolved,Avg_Resolution_Time_Hours,SLA_Status,Maintenance_Hours,Change_Requests,Report_Owner
23513,Maintenance SLA,Operations,UAE,05-05-2023,09-09-2024,Weekly,Active,8,13,48.41,Met,9.1,8,BI Team
23514,Maintenance SLA,Sales,India,14-06-2023,31-01-2024,Monthly,Active,5,2,54.2,Met,8.8,2,External Vendor
23515,Inventory Aging,IT,India,25-11-2023,05-06-2024,Daily,Active,13,13,43.25,Met,16.6,9,External Vendor
23516,Maintenance SLA,Operations,UAE,21-08-2023,24-09-2024,Weekly,Active,6,9,20.17,Breached,0.9,6,IT Support
23517,Procurement Spend,Operations,South Africa,09-04-2024,28-05-2024,Daily,Active,2,3,58.38,Met,1.2,1,Finance Team
23518,Maintenance SLA,Sales,India,31-08-2024,22-05-2024,Daily,Active,4,5,57.57,Met,8.1,7,Finance Team
23519,HR Attrition,Operations,India,18-10-2023,30-11-2024,Weekly,Deprecated,3,3,3.14,Met,8.1,7,Finance Team
23520,Finance P&L,Procurement,South Africa,19-10-2024,16-08-2024,Weekly,Under Maintenance,14,11,13.74,Met,1.6,9,Finance Team
23521,HR Attrition,Sales,South Africa,17-05-2023,22-02-2024,Daily,Under Maintenance,12,10,63.15,Breached,12.8,1,External Vendor
23522,Sales Summary,Procurement,UAE,03-01-2024,08-09-2024,Daily,Under Maintenance,5,0,11.47,Met,16.2,2,BI Team
23523,Procurement Spend,HR,India,09-06-2024,20-10-2024,Monthly,Under Maintenance,4,14,54.82,Met,17.7,8,BI Team
23524,Finance P&L,Sales,UAE,02-05-2023,27-11-2024,Daily,Active,8,11,14.2,Met,10.5,5,BI Team
23525,Inventory Aging,HR,USA,25-12-2024,11-06-2024,Weekly,Active,2,12,8.04,Met,6.1,6,External Vendor
23526,Sales Summary,IT,South Africa,21-03-2024,09-09-2024,Weekly,Deprecated,8,13,66.08,Met,11.8,5,BI Team
23527,Sales Summary,Finance,South Africa,28-07-2024,01-10-2024,Daily,Active,11,10,57.36,Met,19.8,7,Finance Team
23528,Procurement Spend,Finance,India,08-07-2023,09-11-2024,Monthly,Active,4,3,27.62,Met,20,9,Finance Team
23529,Finance P&L,Procurement,UK,31-12-2023,18-02-2024,Daily,Deprecated,6,14,28.39,Met,2,8,Finance Team
23530,Sales Summary,HR,UAE,06-06-2023,24-11-2024,Monthly,Active,7,1,67.81,Met,5.6,2,External Vendor
23531,Finance P&L,HR,South Africa,04-11-2024,04-11-2024,Weekly,Active,5,0,59.97,Met,14.7,1,External Vendor
23532,Finance P&L,Sales,South Africa,22-10-2023,24-01-2024,Monthly,Active,10,4,26.09,Met,2.1,5,External Vendor
23533,Maintenance SLA,Finance,India,29-10-2023,02-03-2024,Monthly,Active,2,6,57.19,Breached,5.5,3,BI Team
23534,Sales Summary,Procurement,India,30-07-2024,26-10-2024,Daily,Deprecated,12,7,2.54,Met,0.8,0,External Vendor
23535,Finance P&L,Procurement,UK,19-07-2023,23-04-2024,Weekly,Active,13,1,5.93,Met,8.7,5,BI Team
23536,Procurement Spend,Sales,USA,13-11-2023,26-05-2024,Daily,Deprecated,0,9,58.2,Met,17.4,8,External Vendor
23537,Sales Summary,Sales,USA,17-07-2024,06-05-2024,Daily,Active,5,13,32.12,Met,0.5,8,BI Team
23538,Procurement Spend,IT,India,22-04-2023,28-05-2024,Monthly,Active,7,11,18.4,Breached,0.7,3,Finance Team
23539,Procurement Spend,Procurement,UK,08-03-2024,08-03-2024,Monthly,Active,8,2,56.82,Met,10.8,0,External Vendor
23540,Finance P&L,Sales,India,28-01-2023,24-06-2024,Monthly,Under Maintenance,7,9,54.12,Met,3.7,3,IT Support
23541,Finance P&L,IT,USA,04-08-2023,24-07-2024,Daily,Under Maintenance,8,0,62.03,Met,12.2,1,IT Support
23542,Maintenance SLA,HR,UAE,24-12-2023,15-06-2024,Weekly,Active,4,13,27.45,Met,7.9,1,IT Support
23543,Maintenance SLA,Procurement,South Africa,22-09-2024,16-11-2024,Weekly,Under Maintenance,8,1,49.15,Met,6.6,3,Finance Team
23544,Sales Summary,Operations,South Africa,09-07-2024,29-12-2024,Daily,Active,7,14,35.68,Met,2.7,6,Finance Team
23545,Maintenance SLA,Finance,UK,22-06-2023,08-05-2024,Daily,Deprecated,7,7,39.31,Met,18.5,8,BI Team
23546,Inventory Aging,Finance,USA,14-03-2023,01-08-2024,Weekly,Deprecated,3,2,44.45,Met,9.3,4,IT Support
23547,Sales Summary,Operations,UK,26-03-2024,17-01-2024,Daily,Deprecated,8,2,69.24,Met,3,0,External Vendor
23548,Procurement Spend,Operations,UK,06-07-2023,08-09-2024,Daily,Active,12,11,39,Met,0.5,1,Finance Team
23549,Maintenance SLA,HR,UK,09-07-2023,14-10-2024,Weekly,Active,4,14,8,Met,6.9,6,IT Support
23550,Maintenance SLA,Procurement,South Africa,05-07-2024,01-03-2024,Daily,Active,13,12,56.83,Met,18.7,9,Finance Team
23551,Maintenance SLA,Sales,UK,05-07-2023,19-12-2024,Daily,Active,1,11,65.43,Met,16,3,External Vendor
23552,Finance P&L,Finance,USA,22-06-2023,13-06-2024,Daily,Deprecated,4,12,17.54,Breached,12,8,Finance Team
23553,Procurement Spend,Operations,USA,06-08-2024,02-03-2024,Weekly,Active,2,14,51.93,Met,19.7,3,BI Team
23554,Maintenance SLA,Procurement,UAE,16-02-2024,25-08-2024,Daily,Under Maintenance,5,2,22.68,Met,0.6,5,External Vendor
23555,HR Attrition,Sales,USA,17-12-2024,15-03-2024,Daily,Deprecated,7,12,31.02,Breached,15.6,7,External Vendor
23556,HR Attrition,Finance,South Africa,06-05-2024,16-02-2024,Monthly,Under Maintenance,12,3,21.7,Met,14.5,0,IT Support
23557,Procurement Spend,Procurement,USA,23-09-2024,16-12-2024,Weekly,Active,1,7,50.4,Met,3.5,2,IT Support
23558,Maintenance SLA,Finance,India,06-10-2023,11-12-2024,Daily,Active,3,9,12.23,Met,3,8,IT Support
23559,Inventory Aging,HR,UK,20-11-2023,27-12-2024,Daily,Active,0,6,37.98,Met,14.3,1,IT Support
23560,Inventory Aging,Finance,UAE,07-02-2024,12-11-2024,Daily,Active,1,13,17.72,Breached,5,6,Finance Team
23561,Sales Summary,HR,India,17-08-2023,22-10-2024,Daily,Active,0,3,8.1,Breached,4.5,3,External Vendor
23562,Sales Summary,HR,USA,20-03-2023,13-08-2024,Daily,Under Maintenance,0,6,42.73,Breached,5.6,5,External Vendor
23563,Maintenance SLA,HR,USA,06-07-2023,19-10-2024,Weekly,Deprecated,12,3,8.71,Met,2.2,4,External Vendor
23564,Sales Summary,Sales,UK,29-03-2024,19-09-2024,Daily,Deprecated,12,1,54.2,Met,6.5,5,IT Support
23565,Finance P&L,IT,UK,30-03-2024,16-11-2024,Weekly,Active,0,7,71.73,Met,18.6,7,Finance Team
23566,Inventory Aging,Sales,South Africa,17-12-2023,02-10-2024,Daily,Deprecated,4,14,25.25,Met,1.7,9,BI Team
23567,Procurement Spend,HR,UAE,17-01-2023,02-05-2024,Monthly,Active,2,5,65.4,Met,19.2,4,External Vendor
23568,Maintenance SLA,Procurement,South Africa,06-10-2023,22-12-2024,Daily,Deprecated,9,4,15.47,Breached,4.7,0,Finance Team
23569,Maintenance SLA,IT,USA,03-08-2023,20-11-2024,Daily,Deprecated,7,5,9.43,Met,20,5,External Vendor
23570,HR Attrition,IT,UAE,01-09-2024,05-07-2024,Daily,Active,10,14,1.66,Met,11.4,6,External Vendor
23571,Inventory Aging,HR,UAE,08-09-2023,01-04-2024,Daily,Active,10,4,32.63,Met,11.7,2,External Vendor
23572,Inventory Aging,Procurement,South Africa,20-10-2023,18-09-2024,Weekly,Under Maintenance,8,8,23.03,Met,17.8,1,IT Support
23573,Inventory Aging,Finance,USA,27-06-2024,28-10-2024,Monthly,Deprecated,6,10,24.1,Met,13.1,1,External Vendor
23574,Sales Summary,Sales,USA,26-03-2024,30-09-2024,Daily,Active,6,8,28.7,Breached,17.8,6,Finance Team
23575,Finance P&L,Procurement,South Africa,25-01-2024,14-09-2024,Monthly,Deprecated,2,8,70.6,Met,6,6,External Vendor
23576,Procurement Spend,IT,UAE,07-01-2024,27-07-2024,Monthly,Active,8,13,37.82,Met,16.6,3,IT Support
23577,Sales Summary,Procurement,UAE,17-04-2024,11-10-2024,Weekly,Active,11,2,56.06,Met,3.8,5,External Vendor
23578,Finance P&L,Procurement,India,16-05-2024,06-03-2024,Weekly,Under Maintenance,1,4,62.76,Met,2.2,5,IT Support
23579,Inventory Aging,Operations,South Africa,26-04-2023,11-08-2024,Weekly,Under Maintenance,5,5,39.83,Met,3.7,4,IT Support
23580,Finance P&L,Sales,USA,01-05-2024,02-02-2024,Weekly,Under Maintenance,11,13,32.4,Met,17.1,9,Finance Team
23581,Sales Summary,Operations,India,05-03-2023,17-09-2024,Weekly,Active,11,12,26.25,Breached,4.9,6,External Vendor
23582,Inventory Aging,Finance,South Africa,02-10-2023,31-01-2024,Daily,Under Maintenance,3,3,21.82,Breached,11.5,6,Finance Team
23583,Sales Summary,Procurement,UAE,26-07-2024,25-11-2024,Weekly,Under Maintenance,4,14,31.29,Met,18.9,1,Finance Team
23584,Procurement Spend,Sales,UK,20-03-2023,08-03-2024,Daily,Deprecated,10,5,8.67,Met,17.1,9,Finance Team
23585,Inventory Aging,IT,South Africa,23-11-2024,30-03-2024,Monthly,Deprecated,12,11,49.42,Breached,13.2,4,External Vendor
23586,Finance P&L,Sales,UAE,07-08-2024,04-01-2024,Daily,Active,12,3,4.56,Met,13.2,9,External Vendor
23587,Sales Summary,Sales,UK,04-11-2024,03-10-2024,Weekly,Under Maintenance,4,1,56.6,Breached,6.1,6,Finance Team
23588,HR Attrition,Procurement,USA,14-05-2024,25-04-2024,Weekly,Active,6,4,50.59,Met,9.2,0,IT Support
23589,Finance P&L,IT,UK,07-10-2023,01-06-2024,Daily,Active,0,3,31.71,Met,9.3,9,Finance Team
23590,Finance P&L,HR,USA,13-05-2023,21-03-2024,Daily,Active,11,7,28.24,Met,16.6,2,External Vendor
23591,Inventory Aging,HR,UK,01-04-2023,12-04-2024,Monthly,Under Maintenance,3,5,21.45,Met,4.8,2,Finance Team
23592,Maintenance SLA,HR,UAE,22-03-2024,20-06-2024,Weekly,Active,13,2,58.39,Met,10.2,6,IT Support
23593,Finance P&L,Operations,India,13-02-2024,11-08-2024,Weekly,Under Maintenance,14,2,16.35,Met,5.9,0,External Vendor
23594,Sales Summary,Procurement,USA,16-05-2024,07-05-2024,Monthly,Active,2,7,46.47,Met,4.7,0,BI Team
23595,HR Attrition,Finance,South Africa,03-03-2023,27-04-2024,Daily,Active,4,0,17.14,Met,0.9,2,BI Team
23596,Procurement Spend,Operations,UK,31-03-2024,22-05-2024,Daily,Active,12,1,12.99,Met,18.6,7,Finance Team
23597,HR Attrition,Sales,South Africa,08-02-2024,02-02-2024,Daily,Under Maintenance,7,11,39.13,Met,4.1,5,IT Support
23598,Sales Summary,HR,USA,28-08-2024,18-04-2024,Daily,Active,7,11,61.88,Met,5.8,6,BI Team
23599,Inventory Aging,Sales,USA,26-05-2024,06-03-2024,Daily,Active,11,3,42.75,Met,17.7,0,BI Team
23600,Sales Summary,Operations,UK,08-11-2023,06-06-2024,Daily,Active,12,11,41.16,Breached,6.3,3,IT Support
23601,Maintenance SLA,IT,South Africa,27-12-2023,16-07-2024,Daily,Under Maintenance,1,4,33.38,Met,1.9,3,IT Support
23602,Maintenance SLA,HR,India,27-07-2024,13-08-2024,Daily,Under Maintenance,5,2,26.51,Breached,4.9,3,BI Team
23603,Maintenance SLA,Procurement,India,11-10-2023,23-05-2024,Daily,Active,13,13,14.35,Met,2.2,6,BI Team
23604,Finance P&L,HR,India,12-10-2023,27-08-2024,Weekly,Active,9,4,66.87,Breached,1.3,3,Finance Team
23605,Inventory Aging,HR,India,21-06-2024,25-03-2024,Daily,Active,7,14,33.98,Met,17.3,4,IT Support
23606,Maintenance SLA,IT,India,15-05-2024,27-12-2024,Daily,Active,3,5,24.27,Met,8.2,2,Finance Team
23607,Procurement Spend,HR,UK,05-02-2024,02-05-2024,Weekly,Active,2,1,41.89,Met,19.8,4,Finance Team
23608,Procurement Spend,Operations,India,20-05-2024,16-04-2024,Weekly,Under Maintenance,14,9,65.73,Met,10,7,Finance Team
23609,Sales Summary,HR,USA,29-10-2023,13-07-2024,Daily,Under Maintenance,3,1,29.66,Breached,16.2,7,Finance Team
23610,Maintenance SLA,IT,USA,16-11-2024,24-12-2024,Daily,Active,6,14,48.5,Breached,10.2,1,Finance Team
23611,Finance P&L,Operations,UK,07-07-2024,21-10-2024,Daily,Active,14,12,37.5,Met,1.7,2,Finance Team
23612,Procurement Spend,Sales,India,18-12-2023,20-11-2024,Weekly,Under Maintenance,5,5,35.66,Breached,13.5,7,Finance Team
23613,HR Attrition,Procurement,UK,06-03-2024,10-01-2024,Daily,Active,1,1,30.44,Met,12.6,9,IT Support
23614,Inventory Aging,HR,UK,28-04-2023,13-12-2024,Daily,Active,1,12,1.95,Breached,3.7,5,Finance Team
23615,HR Attrition,Operations,UAE,30-08-2023,17-03-2024,Daily,Active,10,3,14.74,Breached,13.8,3,Finance Team
23616,Procurement Spend,HR,USA,22-12-2023,06-09-2024,Daily,Under Maintenance,13,11,44.74,Met,17.5,5,BI Team
23617,Procurement Spend,HR,South Africa,19-12-2024,30-05-2024,Daily,Under Maintenance,4,1,62.14,Met,2.4,6,BI Team
23618,Sales Summary,IT,UK,30-07-2023,06-03-2024,Weekly,Deprecated,14,11,43.05,Met,19.5,6,BI Team
23619,Sales Summary,HR,UK,24-07-2024,22-02-2024,Daily,Active,2,12,10.68,Met,11.1,9,IT Support
23620,Maintenance SLA,Finance,UK,12-06-2024,08-09-2024,Daily,Under Maintenance,9,11,23.01,Met,10.9,8,IT Support
23621,Inventory Aging,Procurement,India,28-03-2024,23-05-2024,Weekly,Under Maintenance,12,1,59.92,Met,17.9,9,BI Team
23622,Maintenance SLA,Procurement,South Africa,28-04-2024,05-03-2024,Daily,Active,4,5,19.57,Breached,19.8,4,External Vendor
23623,Sales Summary,Operations,India,15-06-2023,29-07-2024,Weekly,Active,11,11,9.32,Met,15.2,6,BI Team
23624,Finance P&L,Sales,India,13-12-2023,03-11-2024,Daily,Active,10,2,6.81,Met,8.8,5,BI Team
23625,Inventory Aging,Sales,South Africa,17-05-2023,06-12-2024,Daily,Under Maintenance,8,7,9.69,Breached,10.7,0,External Vendor
23626,Finance P&L,Sales,UAE,07-03-2023,22-04-2024,Daily,Active,14,0,65.95,Met,10,2,Finance Team
23627,Maintenance SLA,HR,USA,04-01-2024,24-11-2024,Monthly,Under Maintenance,9,7,26.3,Met,5.1,4,IT Support
23628,Sales Summary,IT,USA,11-05-2023,25-11-2024,Monthly,Under Maintenance,1,14,25.94,Breached,16.3,4,External Vendor
23629,Inventory Aging,Operations,USA,26-07-2024,28-10-2024,Daily,Under Maintenance,9,0,42.37,Met,13.7,4,IT Support
23630,Maintenance SLA,HR,India,28-08-2024,03-01-2024,Daily,Active,3,0,5.7,Met,6.6,7,Finance Team
23631,Procurement Spend,IT,India,26-01-2023,29-02-2024,Monthly,Under Maintenance,4,14,13.96,Met,7.6,5,IT Support
23632,Maintenance SLA,Finance,India,15-08-2023,26-01-2024,Weekly,Active,13,0,2.3,Met,17.7,6,Finance Team
23633,HR Attrition,Operations,UAE,18-04-2023,26-08-2024,Monthly,Deprecated,5,13,21.15,Breached,7,8,IT Support
23634,Procurement Spend,Operations,India,20-03-2024,27-08-2024,Daily,Under Maintenance,5,12,2.54,Met,2.4,8,Finance Team
23635,Finance P&L,IT,South Africa,27-05-2024,21-03-2024,Weekly,Under Maintenance,10,7,30.81,Met,7.3,7,IT Support
23636,Procurement Spend,Operations,India,27-05-2023,14-07-2024,Weekly,Deprecated,0,4,21.65,Met,10,8,BI Team
23637,Maintenance SLA,IT,India,26-09-2024,06-02-2024,Weekly,Deprecated,11,0,10.96,Met,12.6,3,External Vendor
23638,Procurement Spend,Finance,UK,21-04-2024,11-08-2024,Daily,Deprecated,7,1,43.4,Met,2,1,BI Team
23639,HR Attrition,Operations,South Africa,10-11-2023,11-08-2024,Monthly,Active,1,10,25.65,Breached,10.3,6,BI Team
23640,Maintenance SLA,IT,UK,30-11-2024,03-12-2024,Monthly,Active,2,5,21.89,Met,5.5,7,Finance Team
23641,HR Attrition,IT,UK,22-02-2023,11-07-2024,Daily,Active,7,9,20.13,Met,2.3,2,External Vendor
23642,Procurement Spend,Finance,India,21-08-2024,28-01-2024,Monthly,Active,14,13,66.14,Met,8,5,Finance Team
23643,HR Attrition,Sales,UAE,14-06-2024,22-01-2024,Weekly,Deprecated,6,11,5.94,Met,6.7,7,External Vendor
23644,Procurement Spend,IT,South Africa,24-04-2024,30-06-2024,Weekly,Under Maintenance,10,13,56.62,Met,18.5,2,IT Support
23645,Inventory Aging,IT,India,16-02-2024,05-11-2024,Monthly,Active,11,3,33.23,Met,2.7,1,Finance Team
23646,Procurement Spend,Operations,USA,22-01-2024,11-02-2024,Daily,Active,4,6,67.51,Met,10.8,3,Finance Team
23647,Sales Summary,HR,USA,02-10-2023,03-04-2024,Weekly,Active,3,6,25.66,Met,0.7,1,Finance Team
23648,HR Attrition,Procurement,UAE,26-11-2024,21-10-2024,Daily,Under Maintenance,13,4,46.13,Met,15.4,7,IT Support
23649,HR Attrition,Finance,South Africa,13-12-2023,20-09-2024,Weekly,Under Maintenance,1,12,38.1,Met,6.9,0,External Vendor
23650,Finance P&L,Sales,South Africa,27-01-2024,26-12-2024,Weekly,Active,4,0,41.96,Met,13.4,8,External Vendor
23651,Finance P&L,Sales,UK,09-04-2024,03-04-2024,Daily,Active,7,8,44.12,Breached,4.3,8,Finance Team
23652,Sales Summary,Procurement,USA,25-07-2023,05-01-2024,Monthly,Active,9,11,47.87,Met,18.1,5,BI Team
23653,HR Attrition,Operations,USA,11-08-2023,17-04-2024,Daily,Active,6,1,39.8,Met,10.9,5,External Vendor
23654,HR Attrition,HR,USA,29-07-2023,12-09-2024,Monthly,Active,10,1,54.62,Breached,12.3,8,External Vendor
23655,Finance P&L,Procurement,South Africa,02-03-2023,19-05-2024,Weekly,Under Maintenance,8,8,28.88,Met,1.9,3,External Vendor
23656,Finance P&L,Operations,India,11-12-2024,09-07-2024,Daily,Deprecated,4,0,70.82,Met,19.7,7,BI Team
23657,Procurement Spend,IT,USA,28-10-2024,06-03-2024,Daily,Active,12,9,55.76,Met,5.9,5,IT Support
23658,Maintenance SLA,Operations,USA,02-07-2024,10-03-2024,Weekly,Active,9,2,34.05,Met,8.1,2,Finance Team
23659,HR Attrition,Finance,UAE,16-07-2024,25-09-2024,Weekly,Active,11,9,52.81,Met,5.2,6,External Vendor
23660,HR Attrition,HR,UK,28-07-2023,09-01-2024,Daily,Deprecated,12,11,7.93,Met,3.5,8,External Vendor
23661,Procurement Spend,HR,UAE,11-05-2024,23-06-2024,Daily,Deprecated,14,5,33.11,Met,13.7,8,Finance Team
23662,HR Attrition,Finance,India,18-10-2023,04-10-2024,Daily,Active,5,6,17.98,Met,5.7,3,IT Support
23663,Sales Summary,Operations,UAE,28-10-2023,22-07-2024,Weekly,Active,6,2,5.57,Breached,19.2,1,Finance Team
23664,Finance P&L,Operations,UAE,16-09-2023,06-09-2024,Daily,Active,9,7,49.25,Met,17.3,6,External Vendor
23665,Finance P&L,HR,USA,13-07-2023,18-04-2024,Monthly,Deprecated,6,6,10.57,Met,4.6,8,BI Team
23666,Maintenance SLA,HR,USA,03-01-2023,20-09-2024,Daily,Active,9,12,35.85,Met,2.7,0,External Vendor
23667,Finance P&L,HR,UK,01-08-2023,28-03-2024,Weekly,Active,5,12,50.22,Met,4.4,5,External Vendor
23668,Inventory Aging,HR,UK,02-07-2024,16-04-2024,Daily,Active,2,14,31.42,Met,5.8,0,Finance Team
23669,Sales Summary,Operations,UAE,24-09-2023,11-03-2024,Daily,Deprecated,11,13,53.96,Breached,11.3,8,BI Team
23670,Sales Summary,HR,South Africa,02-10-2024,16-12-2024,Monthly,Under Maintenance,1,12,26.52,Breached,7.1,9,BI Team
23671,Procurement Spend,IT,South Africa,27-05-2023,07-09-2024,Daily,Active,11,4,71.26,Met,1.1,5,BI Team
23672,Inventory Aging,Operations,UK,21-02-2023,01-10-2024,Monthly,Under Maintenance,7,6,34,Met,16.2,9,External Vendor
23673,HR Attrition,Finance,India,11-10-2023,16-08-2024,Weekly,Deprecated,2,10,31.39,Breached,3.3,3,External Vendor
23674,Maintenance SLA,IT,UK,16-08-2024,01-11-2024,Weekly,Active,2,4,41.95,Breached,10.5,6,External Vendor
23675,Sales Summary,Sales,UAE,17-04-2023,03-10-2024,Daily,Active,3,5,27.64,Met,10.3,7,Finance Team
23676,Inventory Aging,Finance,South Africa,20-10-2023,30-11-2024,Monthly,Deprecated,2,10,15.03,Met,3.4,7,External Vendor
23677,Inventory Aging,Finance,UAE,27-05-2023,18-11-2024,Weekly,Active,3,1,43.49,Met,13.9,4,Finance Team
23678,Sales Summary,Procurement,India,30-11-2023,10-10-2024,Weekly,Under Maintenance,6,5,66.97,Breached,1.7,1,Finance Team
23679,Procurement Spend,Finance,USA,12-11-2023,06-02-2024,Daily,Active,5,14,35.56,Met,6.8,1,BI Team
23680,Inventory Aging,Procurement,UK,25-08-2024,30-07-2024,Daily,Active,7,14,54.62,Breached,19.5,9,BI Team
23681,Finance P&L,Procurement,USA,02-07-2023,14-10-2024,Daily,Active,6,2,7.38,Met,0.6,3,Finance Team
23682,Inventory Aging,Procurement,South Africa,29-04-2024,24-02-2024,Daily,Under Maintenance,2,14,50.36,Met,14.4,4,BI Team
23683,HR Attrition,IT,India,12-02-2023,05-08-2024,Daily,Under Maintenance,3,10,71.16,Breached,19.2,2,IT Support
23684,Sales Summary,Finance,UAE,23-11-2023,19-11-2024,Daily,Deprecated,12,2,68.63,Met,16.2,0,External Vendor
23685,HR Attrition,Sales,UK,17-04-2023,23-09-2024,Monthly,Under Maintenance,2,14,40.3,Met,2.3,7,IT Support
23686,Procurement Spend,IT,South Africa,22-05-2024,08-04-2024,Monthly,Deprecated,2,5,17.86,Met,3.6,9,IT Support
23687,Maintenance SLA,Procurement,India,28-08-2023,06-04-2024,Daily,Deprecated,11,9,38.94,Met,18.3,2,IT Support
23688,Finance P&L,HR,UAE,25-06-2024,04-05-2024,Daily,Active,12,3,37.97,Met,16.1,9,Finance Team
23689,Sales Summary,HR,UAE,14-12-2023,24-08-2024,Daily,Active,14,10,28.79,Met,4.4,6,External Vendor
23690,Inventory Aging,Operations,South Africa,03-06-2024,22-10-2024,Daily,Active,0,14,30.15,Met,16.8,5,BI Team
23691,Finance P&L,HR,UAE,03-08-2023,16-08-2024,Daily,Active,11,11,36.47,Met,1.5,1,Finance Team
23692,Inventory Aging,HR,USA,25-09-2023,17-05-2024,Daily,Active,1,0,56.52,Breached,3.7,6,External Vendor
23693,Procurement Spend,Procurement,USA,23-03-2024,13-03-2024,Weekly,Active,13,4,45.55,Met,6,2,BI Team
23694,Maintenance SLA,IT,India,30-03-2023,17-01-2024,Monthly,Active,2,10,71.98,Breached,16.1,9,Finance Team
23695,Sales Summary,Finance,USA,02-11-2024,27-02-2024,Weekly,Active,9,7,23.04,Breached,1.3,7,IT Support
23696,Procurement Spend,IT,South Africa,05-02-2024,12-01-2024,Weekly,Active,3,4,1.9,Breached,13.8,4,Finance Team
23697,Procurement Spend,IT,India,05-01-2024,24-06-2024,Daily,Active,14,9,46.16,Breached,4.1,7,IT Support
23698,Maintenance SLA,HR,UK,12-04-2023,04-06-2024,Weekly,Active,3,14,62.35,Met,9.2,1,BI Team
23699,Procurement Spend,Finance,UAE,17-09-2023,04-03-2024,Monthly,Active,14,3,61.32,Met,7.8,6,BI Team
23700,Procurement Spend,Sales,USA,05-01-2024,21-12-2024,Weekly,Active,3,7,28.97,Met,7.2,4,IT Support
23701,Inventory Aging,IT,UK,07-03-2023,02-10-2024,Weekly,Deprecated,1,8,59.77,Met,5.7,2,Finance Team
23702,HR Attrition,IT,UAE,28-11-2024,06-03-2024,Monthly,Active,13,13,34.26,Met,16.6,4,IT Support
23703,Inventory Aging,HR,South Africa,22-09-2023,16-12-2024,Weekly,Deprecated,11,4,13.53,Met,16.4,2,IT Support
23704,Maintenance SLA,Sales,UK,28-12-2024,07-06-2024,Weekly,Deprecated,9,7,49.42,Met,4.3,9,External Vendor
23705,Finance P&L,Sales,India,07-04-2024,29-07-2024,Monthly,Active,10,10,24.47,Met,14.2,4,IT Support
23706,Maintenance SLA,Operations,South Africa,26-01-2024,22-08-2024,Weekly,Active,5,8,61.04,Met,17.9,6,Finance Team
23707,Maintenance SLA,Finance,USA,15-06-2024,26-09-2024,Daily,Deprecated,13,7,7.56,Met,17.8,7,IT Support
23708,Maintenance SLA,Finance,UK,13-05-2024,17-11-2024,Weekly,Active,10,14,69.39,Breached,5.9,6,Finance Team
23709,Maintenance SLA,Operations,South Africa,22-05-2024,25-07-2024,Daily,Active,9,14,25.93,Met,1.7,4,IT Support
23710,Procurement Spend,Procurement,South Africa,24-02-2024,24-10-2024,Daily,Active,12,9,4.63,Met,9.1,4,External Vendor
23711,Maintenance SLA,Operations,UK,07-04-2024,11-09-2024,Daily,Under Maintenance,12,11,56.9,Met,17.6,9,BI Team
